energy_code,climate_zone,surface_type,assembly_type,construction_name,is_duplicate
ASHRAE_90_1_2010,4,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ4 - U-0.2 SHGC-0.24 VT-0.26 || U-1.14 SHGC-0.24 VT-0.26,true
ASHRAE_90_1_2010,4,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2010,4,Floors,"",Typical Interior Floor,true
ASHRAE_90_1_2010,5,Roof,Attic_and_Other,Typical Attic & Other Roof CZ5 - R-37 || R-7,true
ASHRAE_90_1_2010,5,Roof,Attic_and_Other,Attic & Other Roof CZ5 - R-47 || R-8,true
ASHRAE_90_1_2010,5,Roof,Attic_and_Other,Attic & Other Roof CZ5 - R-52 || R-9,true
ASHRAE_90_1_2010,5,Roof,Attic_and_Other,Attic & Other Roof CZ5 - R-57 || R-10,true
ASHRAE_90_1_2010,5,Roof,Attic_and_Other,Attic & Other Roof CZ5 - R-62 || R-11,true
ASHRAE_90_1_2010,5,Roof,IEAD,Typical IEAD Roof CZ5 - R-21 || R-4,true
ASHRAE_90_1_2010,5,Roof,IEAD,IEAD Roof CZ5 - R-31 || R-5,true
ASHRAE_90_1_2010,5,Roof,IEAD,IEAD Roof CZ5 - R-36 || R-6,true
ASHRAE_90_1_2010,5,Roof,IEAD,IEAD Roof CZ5 - R-41 || R-7,true
ASHRAE_90_1_2010,5,Roof,IEAD,IEAD Roof CZ5 - R-46 || R-8,true
ASHRAE_90_1_2010,5,Roof,Metal_Building,Typical Metal Roof CZ5 - R-18 || R-3,false
ASHRAE_90_1_2010,5,Roof,Metal_Building,Metal Roof CZ5 - R-28 || R-5,false
ASHRAE_90_1_2010,5,Roof,Metal_Building,Metal Roof CZ5 - R-33 || R-6,false
ASHRAE_90_1_2010,5,Roof,Metal_Building,Metal Roof CZ5 - R-38 || R-7,false
ASHRAE_90_1_2010,5,Roof,Metal_Building,Metal Roof CZ5 - R-43 || R-8,false
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Typical Mass Wall CZ5 - R-11 || R-2,true
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 - R-16 || R-3,true
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 - R-21 || R-4,true
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 - R-26 || R-5,true
ASHRAE_90_1_2010,5,Exterior_Walls,Mass,Mass Wall CZ5 - R-31 || R-5,true
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Typical Metal Wall CZ5 - R-14 || R-2,true
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 - R-19 || R-3,true
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 - R-24 || R-4,true
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 - R-29 || R-5,true
ASHRAE_90_1_2010,5,Exterior_Walls,Metal_Building,Metal Wall CZ5 - R-34 || R-6,false
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ5 - R-16 || R-3,true
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 - R-21 || R-4,true
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 - R-26 || R-5,true
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 - R-31 || R-5,true
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 - R-36 || R-6,true
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ5 - R-16 || R-3,true
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 - R-21 || R-4,true
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 - R-26 || R-5,true
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 - R-31 || R-5,true
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 - R-36 || R-6,true
ASHRAE_90_1_2010,5,Foundation,"",Typical Insulated Slab CZ5 - R-3 || R-1,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ5 - U-0.55 SHGC-0.4 VT-0.44 || U-2.84 SHGC-0.4 VT-0.44,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Mtl Framed CZ5 - U-0.44 SHGC-0.36 VT-0.4 || U-2.84 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Mtl Framed CZ5 - U-0.39 SHGC-0.32 VT-0.35 || U-1.89 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Mtl Framed CZ5 - U-0.33 SHGC-0.28 VT-0.31 || U-1.89 SHGC-0.28 VT-0.31,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing,Mtl Framed CZ5 - U-0.28 SHGC-0.24 VT-0.26 || U-1.42 SHGC-0.24 VT-0.26,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ5 - U-0.45 SHGC-0.4 VT-0.44 || U-2.84 SHGC-0.4 VT-0.44,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ5 - U-0.36 SHGC-0.36 VT-0.4 || U-1.89 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ5 - U-0.32 SHGC-0.32 VT-0.35 || U-1.89 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ5 - U-0.27 SHGC-0.28 VT-0.31 || U-1.42 SHGC-0.28 VT-0.31,true
ASHRAE_90_1_2010,5,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ5 - U-0.23 SHGC-0.24 VT-0.26 || U-1.42 SHGC-0.24 VT-0.26,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ5 - U-0.35 SHGC-0.4 VT-0.44 || U-1.89 SHGC-0.4 VT-0.44,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ5 - U-0.28 SHGC-0.36 VT-0.4 || U-1.42 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ5 - U-0.24 SHGC-0.32 VT-0.35 || U-1.42 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ5 - U-0.21 SHGC-0.28 VT-0.31 || U-1.14 SHGC-0.28 VT-0.31,true
ASHRAE_90_1_2010,5,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ5 - U-0.18 SHGC-0.24 VT-0.26 || U-0.95 SHGC-0.24 VT-0.26,true
ASHRAE_90_1_2010,5,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2010,5,Floors,"",Typical Interior Floor,true
ASHRAE_90_1_2010,6,Roof,Attic_and_Other,Typical Attic & Other Roof CZ6 - R-37 || R-7,true
ASHRAE_90_1_2010,6,Roof,Attic_and_Other,Attic & Other Roof CZ6 - R-47 || R-8,true
ASHRAE_90_1_2010,6,Roof,Attic_and_Other,Attic & Other Roof CZ6 - R-52 || R-9,true
ASHRAE_90_1_2010,6,Roof,Attic_and_Other,Attic & Other Roof CZ6 - R-57 || R-10,true
ASHRAE_90_1_2010,6,Roof,Attic_and_Other,Attic & Other Roof CZ6 - R-62 || R-11,true
ASHRAE_90_1_2010,6,Roof,IEAD,Typical IEAD Roof CZ6 - R-21 || R-4,true
ASHRAE_90_1_2010,6,Roof,IEAD,IEAD Roof CZ6 - R-31 || R-5,true
ASHRAE_90_1_2010,6,Roof,IEAD,IEAD Roof CZ6 - R-36 || R-6,true
ASHRAE_90_1_2010,6,Roof,IEAD,IEAD Roof CZ6 - R-41 || R-7,true
ASHRAE_90_1_2010,6,Roof,IEAD,IEAD Roof CZ6 - R-46 || R-8,true
ASHRAE_90_1_2010,6,Roof,Metal_Building,Typical Metal Roof CZ6 - R-20 || R-4,false
ASHRAE_90_1_2010,6,Roof,Metal_Building,Metal Roof CZ6 - R-30 || R-5,true
ASHRAE_90_1_2010,6,Roof,Metal_Building,Metal Roof CZ6 - R-35 || R-6,true
ASHRAE_90_1_2010,6,Roof,Metal_Building,Metal Roof CZ6 - R-40 || R-7,true
ASHRAE_90_1_2010,6,Roof,Metal_Building,Metal Roof CZ6 - R-45 || R-8,false
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Typical Mass Wall CZ6 - R-13 || R-2,true
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 - R-18 || R-3,true
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 - R-23 || R-4,true
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 - R-28 || R-5,true
ASHRAE_90_1_2010,6,Exterior_Walls,Mass,Mass Wall CZ6 - R-33 || R-6,true
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Typical Metal Wall CZ6 - R-14 || R-2,true
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 - R-19 || R-3,true
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 - R-24 || R-4,true
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 - R-29 || R-5,true
ASHRAE_90_1_2010,6,Exterior_Walls,Metal_Building,Metal Wall CZ6 - R-34 || R-6,false
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ6 - R-16 || R-3,true
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 - R-21 || R-4,true
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 - R-26 || R-5,true
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 - R-31 || R-5,true
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 - R-36 || R-6,true
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ6 - R-20 || R-4,true
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 - R-25 || R-4,true
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 - R-30 || R-5,true
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 - R-35 || R-6,true
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 - R-40 || R-7,true
ASHRAE_90_1_2010,6,Foundation,"",Typical Insulated Slab CZ6 - R-3 || R-1,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ6 - U-0.55 SHGC-0.4 VT-0.44 || U-2.84 SHGC-0.4 VT-0.44,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Mtl Framed CZ6 - U-0.44 SHGC-0.36 VT-0.4 || U-2.84 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Mtl Framed CZ6 - U-0.39 SHGC-0.32 VT-0.35 || U-1.89 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Mtl Framed CZ6 - U-0.33 SHGC-0.28 VT-0.31 || U-1.89 SHGC-0.28 VT-0.31,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing,Mtl Framed CZ6 - U-0.28 SHGC-0.24 VT-0.26 || U-1.42 SHGC-0.24 VT-0.26,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ6 - U-0.45 SHGC-0.4 VT-0.44 || U-2.84 SHGC-0.4 VT-0.44,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ6 - U-0.36 SHGC-0.36 VT-0.4 || U-1.89 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ6 - U-0.32 SHGC-0.32 VT-0.35 || U-1.89 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ6 - U-0.27 SHGC-0.28 VT-0.31 || U-1.42 SHGC-0.28 VT-0.31,true
ASHRAE_90_1_2010,6,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ6 - U-0.23 SHGC-0.24 VT-0.26 || U-1.42 SHGC-0.24 VT-0.26,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ6 - U-0.35 SHGC-0.4 VT-0.44 || U-1.89 SHGC-0.4 VT-0.44,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ6 - U-0.28 SHGC-0.36 VT-0.4 || U-1.42 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ6 - U-0.24 SHGC-0.32 VT-0.35 || U-1.42 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ6 - U-0.21 SHGC-0.28 VT-0.31 || U-1.14 SHGC-0.28 VT-0.31,true
ASHRAE_90_1_2010,6,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ6 - U-0.18 SHGC-0.24 VT-0.26 || U-0.95 SHGC-0.24 VT-0.26,true
ASHRAE_90_1_2010,6,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2010,6,Floors,"",Typical Interior Floor,true
ASHRAE_90_1_2010,7,Roof,Attic_and_Other,Typical Attic & Other Roof CZ7 - R-37 || R-7,true
ASHRAE_90_1_2010,7,Roof,Attic_and_Other,Attic & Other Roof CZ7 - R-47 || R-8,true
ASHRAE_90_1_2010,7,Roof,Attic_and_Other,Attic & Other Roof CZ7 - R-52 || R-9,true
ASHRAE_90_1_2010,7,Roof,Attic_and_Other,Attic & Other Roof CZ7 - R-57 || R-10,true
ASHRAE_90_1_2010,7,Roof,Attic_and_Other,Attic & Other Roof CZ7 - R-62 || R-11,true
ASHRAE_90_1_2010,7,Roof,IEAD,Typical IEAD Roof CZ7 - R-21 || R-4,true
ASHRAE_90_1_2010,7,Roof,IEAD,IEAD Roof CZ7 - R-31 || R-5,true
ASHRAE_90_1_2010,7,Roof,IEAD,IEAD Roof CZ7 - R-36 || R-6,true
ASHRAE_90_1_2010,7,Roof,IEAD,IEAD Roof CZ7 - R-41 || R-7,true
ASHRAE_90_1_2010,7,Roof,IEAD,IEAD Roof CZ7 - R-46 || R-8,true
ASHRAE_90_1_2010,7,Roof,Metal_Building,Typical Metal Roof CZ7 - R-20 || R-4,false
ASHRAE_90_1_2010,7,Roof,Metal_Building,Metal Roof CZ7 - R-30 || R-5,true
ASHRAE_90_1_2010,7,Roof,Metal_Building,Metal Roof CZ7 - R-35 || R-6,true
ASHRAE_90_1_2010,7,Roof,Metal_Building,Metal Roof CZ7 - R-40 || R-7,true
ASHRAE_90_1_2010,7,Roof,Metal_Building,Metal Roof CZ7 - R-45 || R-8,false
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Typical Mass Wall CZ7 - R-14 || R-2,true
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 - R-19 || R-3,true
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 - R-24 || R-4,true
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 - R-29 || R-5,true
ASHRAE_90_1_2010,7,Exterior_Walls,Mass,Mass Wall CZ7 - R-34 || R-6,true
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Typical Metal Wall CZ7 - R-18 || R-3,true
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 - R-23 || R-4,true
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 - R-28 || R-5,true
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 - R-33 || R-6,true
ASHRAE_90_1_2010,7,Exterior_Walls,Metal_Building,Metal Wall CZ7 - R-38 || R-7,true
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ7 - R-16 || R-3,true
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 - R-21 || R-4,true
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 - R-26 || R-5,true
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 - R-31 || R-5,true
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 - R-36 || R-6,true
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ7 - R-20 || R-4,true
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 - R-25 || R-4,true
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 - R-30 || R-5,true
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 - R-35 || R-6,true
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 - R-40 || R-7,true
ASHRAE_90_1_2010,7,Foundation,"",Typical Insulated Slab CZ7 - R-3 || R-1,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ7 - U-0.45 SHGC-0.45 VT-0.5 || U-2.84 SHGC-0.45 VT-0.5,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing,Mtl Framed CZ7 - U-0.36 SHGC-0.41 VT-0.45 || U-1.89 SHGC-0.41 VT-0.45,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing,Mtl Framed CZ7 - U-0.32 SHGC-0.36 VT-0.4 || U-1.89 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing,Mtl Framed CZ7 - U-0.27 SHGC-0.32 VT-0.35 || U-1.42 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing,Mtl Framed CZ7 - U-0.23 SHGC-0.27 VT-0.3 || U-1.42 SHGC-0.27 VT-0.3,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ7 - U-0.4 SHGC-0.45 VT-0.5 || U-1.89 SHGC-0.45 VT-0.5,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ7 - U-0.32 SHGC-0.41 VT-0.45 || U-1.89 SHGC-0.41 VT-0.45,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ7 - U-0.28 SHGC-0.36 VT-0.4 || U-1.42 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ7 - U-0.24 SHGC-0.32 VT-0.35 || U-1.42 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,7,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ7 - U-0.2 SHGC-0.27 VT-0.3 || U-1.14 SHGC-0.27 VT-0.3,true
ASHRAE_90_1_2010,7,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ7 - U-0.35 SHGC-0.45 VT-0.5 || U-1.89 SHGC-0.45 VT-0.5,true
ASHRAE_90_1_2010,7,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ7 - U-0.28 SHGC-0.41 VT-0.45 || U-1.42 SHGC-0.41 VT-0.45,true
ASHRAE_90_1_2010,7,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ7 - U-0.24 SHGC-0.36 VT-0.4 || U-1.42 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,7,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ7 - U-0.21 SHGC-0.32 VT-0.35 || U-1.14 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,7,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ7 - U-0.18 SHGC-0.27 VT-0.3 || U-0.95 SHGC-0.27 VT-0.3,true
ASHRAE_90_1_2010,7,Interior_Walls,"",Typical Interior Wall,true
ASHRAE_90_1_2010,7,Floors,"",Typical Interior Floor,true
ASHRAE_90_1_2010,8,Roof,Attic_and_Other,Typical Attic & Other Roof CZ8 - R-48 || R-8,true
ASHRAE_90_1_2010,8,Roof,Attic_and_Other,Attic & Other Roof CZ8 - R-58 || R-10,true
ASHRAE_90_1_2010,8,Roof,Attic_and_Other,Attic & Other Roof CZ8 - R-63 || R-11,true
ASHRAE_90_1_2010,8,Roof,Attic_and_Other,Attic & Other Roof CZ8 - R-68 || R-12,true
ASHRAE_90_1_2010,8,Roof,Attic_and_Other,Attic & Other Roof CZ8 - R-73 || R-13,true
ASHRAE_90_1_2010,8,Roof,IEAD,Typical IEAD Roof CZ8 - R-21 || R-4,true
ASHRAE_90_1_2010,8,Roof,IEAD,IEAD Roof CZ8 - R-31 || R-5,true
ASHRAE_90_1_2010,8,Roof,IEAD,IEAD Roof CZ8 - R-36 || R-6,true
ASHRAE_90_1_2010,8,Roof,IEAD,IEAD Roof CZ8 - R-41 || R-7,true
ASHRAE_90_1_2010,8,Roof,IEAD,IEAD Roof CZ8 - R-46 || R-8,true
ASHRAE_90_1_2010,8,Roof,Metal_Building,Typical Metal Roof CZ8 - R-29 || R-5,false
ASHRAE_90_1_2010,8,Roof,Metal_Building,Metal Roof CZ8 - R-39 || R-7,false
ASHRAE_90_1_2010,8,Roof,Metal_Building,Metal Roof CZ8 - R-44 || R-8,false
ASHRAE_90_1_2010,8,Roof,Metal_Building,Metal Roof CZ8 - R-49 || R-9,false
ASHRAE_90_1_2010,8,Roof,Metal_Building,Metal Roof CZ8 - R-54 || R-10,false
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Typical Mass Wall CZ8 - R-14 || R-2,true
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Mass Wall CZ8 - R-19 || R-3,true
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Mass Wall CZ8 - R-24 || R-4,true
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Mass Wall CZ8 - R-29 || R-5,true
ASHRAE_90_1_2010,8,Exterior_Walls,Mass,Mass Wall CZ8 - R-34 || R-6,true
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Typical Metal Wall CZ8 - R-18 || R-3,true
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 - R-23 || R-4,true
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 - R-28 || R-5,true
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 - R-33 || R-6,true
ASHRAE_90_1_2010,8,Exterior_Walls,Metal_Building,Metal Wall CZ8 - R-38 || R-7,true
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ8 - R-16 || R-3,true
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 - R-21 || R-4,true
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 - R-26 || R-5,true
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 - R-31 || R-5,true
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 - R-36 || R-6,true
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ8 - R-28 || R-5,true
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 - R-33 || R-6,true
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 - R-38 || R-7,true
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 - R-43 || R-8,true
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 - R-48 || R-8,true
ASHRAE_90_1_2010,8,Foundation,"",Typical Insulated Slab CZ8 - R-3 || R-1,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ8 - U-0.45 SHGC-0.45 VT-0.5 || U-2.84 SHGC-0.45 VT-0.5,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing,Mtl Framed CZ8 - U-0.36 SHGC-0.41 VT-0.45 || U-1.89 SHGC-0.41 VT-0.45,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing,Mtl Framed CZ8 - U-0.32 SHGC-0.36 VT-0.4 || U-1.89 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing,Mtl Framed CZ8 - U-0.27 SHGC-0.32 VT-0.35 || U-1.42 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing,Mtl Framed CZ8 - U-0.23 SHGC-0.27 VT-0.3 || U-1.42 SHGC-0.27 VT-0.3,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing_CurtainWall,Typical Mtl Framed CW CZ8 - U-0.4 SHGC-0.45 VT-0.5 || U-1.89 SHGC-0.45 VT-0.5,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ8 - U-0.32 SHGC-0.41 VT-0.45 || U-1.89 SHGC-0.41 VT-0.45,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ8 - U-0.28 SHGC-0.36 VT-0.4 || U-1.42 SHGC-0.36 VT-0.4,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ8 - U-0.24 SHGC-0.32 VT-0.35 || U-1.42 SHGC-0.32 VT-0.35,true
ASHRAE_90_1_2010,8,Exterior_Window,Metal_Framing_CurtainWall,Mtl Framed CW CZ8 - U-0.2 SHGC-0.27 VT-0.3 || U-1.14 SHGC-0.27 VT-0.3,true
ASHRAE_90_1_2010,8,Exterior_Window,Non-Metal_Framing,Typical Non Mtl Framed CZ8 - U-0.35 SHGC-0.45 VT-0.5 || U-1.89 SHGC-0.45 VT-0.5,true
ASHRAE_90_1_2010,8,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ8 - U-0.28 SHGC-0.41 VT-0.45 || U-1.42 SHGC-0.41 VT-0.45,true
ASHRAE_90_1_2010,8,Exterior_Window,Non-Metal_Framing,Non Mtl Framed CZ8 - U-0.24 SHGC-0.36 VT-0.4 || U-1.42 SHGC-0.36 VT-0.4,true
